Organisation,Description,Category,Tech Stack,Tags,Idea List,IRC Channel,Org Page
Inclusive Design Institute,The IDI addresses the challenge of designing ICT to work for all potential users,"
End User Applications
","['javascript', 'html', 'css', 'node.js']","['accessibility', 'inclusion', 'web applications', 'web development', 'web']",https://wiki.fluidproject.org/display/fluid/Google+Summer+of+Code+2020+with+the+Fluid+Project,https://wiki.fluidproject.org/display/fluid/IRC+Channel,https://summerofcode.withgoogle.com/archive/2020/organizations/5992304050962432/
Inkscape,Vector graphics editor,"
Graphics / Video / Audio / Virtual Reality
","['c++', 'svg', 'gtk', ' python']","['graphics', 'web', 'geometry']",https://wiki.inkscape.org/wiki/index.php/Google_Summer_of_Code#Suggested_Project_Ideas,https://inkscape.org/community/,https://summerofcode.withgoogle.com/archive/2020/organizations/4527035860385792/
Intel Media And Audio For Linux,We work on Linux opensource video and audio software for Intel.,"
Graphics / Video / Audio / Virtual Reality
","['ffmpeg', 'gstreamer', 'sound open firmware', 'libxcam', 'vaapi']","['360 stereo video', 'opensource audio firmware', 'ffmpeg neuronetwork']",https://01.org/linuxmedia/gsoc/gsoc-2020-ideas,https://01.org/linuxmedia,https://summerofcode.withgoogle.com/archive/2020/organizations/5820969215590400/
Internet Archive,Universal Access to All Knowledge,"
Web
","[' javascript', ' python']","['web archving', 'library', 'books']",https://docs.google.com/document/d/1posF4zhq2lAz7eikloT9_K4LnHXfJ5VWGpCtJS6rJ0M/edit?usp=sharing,mailto:iagsoc2020@gmail.com,https://summerofcode.withgoogle.com/archive/2020/organizations/5652935767228416/
JBoss Community,Community of Java projects around JBoss Middleware,"
Web
","['java', 'golang', 'react']","['programming languages and development tools', 'cloud', 'database', 'kubernetes', 'aerogear']",https://docs.jboss.org/display/GSOC/Google+Summer+of+Code+2020+ideas,https://gitter.im/JBossOutreach/gsoc,https://summerofcode.withgoogle.com/archive/2020/organizations/6073291866898432/
JdeRobot - Universidad Rey Juan Carlos,A software toolkit for developing applications in Robotics and Computer Vision,"
Other
","[' ros', 'gazebo', ' python', 'c/c++', ' opencv']","['robotics', ' education', ' computer vision', 'developer tools']",https://jderobot.github.io/activities/gsoc/2020,https://gsyc.urjc.es/cgi-bin/mailman/listinfo/jde-developers,https://summerofcode.withgoogle.com/archive/2020/organizations/6129466817904640/
Jenkins project,Open-source automation server for building great things at any scale,"
Programming Languages and Development Tools
","['java', 'javascript', 'docker', 'kubernetes', 'go']","['continuous integration', 'continuous delivery', 'developer tools', 'devops', 'automation']",https://jenkins.io/projects/gsoc/2020/project-ideas/,https://gitter.im/jenkinsci/gsoc-sig,https://summerofcode.withgoogle.com/archive/2020/organizations/5087283272744960/
Joplin,A note taking and to-do application with synchronisation capabilities,"
End User Applications
","['node.js', 'electron', 'react native', 'terminal-kit', 'react']","['notes', 'synchronisation', 'sharing', 'encryption', 'cross-platform']",https://joplinapp.org/gsoc2020/ideas.html,https://discourse.joplinapp.org/,https://summerofcode.withgoogle.com/archive/2020/organizations/6331892753760256/
Kapitan,"Templated configuration management for Kubernetes, Terraform and other things","
Programming Languages and Development Tools
","['kubernetes', 'jsonnet', 'python 3', 'jinja2', 'terraform']","['programming languages', 'great developer tooling', ' cloud', 'kubernetes']",https://github.com/deepmind/kapitan/issues?q=is%3Aissue+is%3Aopen+label%3Agsoc,https://kubernetes.slack.com/archives/C981W2HD3,https://summerofcode.withgoogle.com/archive/2020/organizations/5566516864483328/
KDE Community,International community creating Free Software together,"
End User Applications
","['c++', 'qt', 'c', ' opencv']","['vr', 'graphics', 'applications']",https://community.kde.org/GSoC/2020/Ideas,https://webchat.kde.org/,https://summerofcode.withgoogle.com/archive/2020/organizations/4992468447133696/
Kiwix,Internet content for people without internet access,"
Web
","['python 3', 'c/c++', 'javascript', 'node.js', 'kotlin']",['offline access'],https://www.kiwix.org/en/google-summer-of-code/,https://webchat.freenode.net/?channels=#kiwix,https://summerofcode.withgoogle.com/archive/2020/organizations/5280668067561472/
Kodi Foundation,The ultimate entertainment center,"
End User Applications
","['ffmpeg', ' python', ' c++', 'sqlite', 'mysql']","['media', 'video', 'audio', 'games']",https://kodi.wiki/view/Google_Summer_of_Code/2020,https://kodi.wiki/view/Kodi_related_projects_and_sites,https://summerofcode.withgoogle.com/archive/2020/organizations/6555254004383744/
Kubeflow,The machine learning toolkit for Kubernetes.,"
Cloud
","['python', 'jupyter notebook', 'tensorflow', 'kustomize', 'kubernetes']","['machine learning', 'infrastructure', 'cloud', 'kubernetes']",https://docs.google.com/document/d/1AQDD9s8VpCf3y8OLKTBSMgDzHSjdsV_DOyL5dc-XCOQ/edit?usp=sharing,https://www.kubeflow.org/docs/about/community/,https://summerofcode.withgoogle.com/archive/2020/organizations/5374310232883200/
LabLua,Programming Languages Research with emphasis on the Lua language,"
Programming Languages and Development Tools
","['lua', 'céu', 'lunatik', 'pallene']","['scripting languages', 'reactive programming', 'compilers', 'operating systems']",http://www.lua.inf.puc-rio.br/gsoc/ideas2020.html,http://groups.google.com/group/labluagsoc,https://summerofcode.withgoogle.com/archive/2020/organizations/6003184142647296/
Libre Space Foundation,Open-source software and hardware technologies for space,"
Science and Medicine
","['python', 'django', 'sdr', 'embedded', 'space applications']","['space applications', 'spacecraft', 'space standards', 'satellite data']",https://gitlab.com/librespacefoundation/soc-org/-/wikis/Google-Summer-of-Code-2020#ideas,https://libre.space/community/,https://summerofcode.withgoogle.com/archive/2020/organizations/6184201612689408/
LibreHealth,Healthcare for Humanity,"
Science and Medicine
","['java', 'javascript', 'python 3', ' android', 'php']","['web', 'radiology', 'mobile-apps', 'information security', 'deep learning']",https://forums.librehealth.io/ideas,https://chat.librehealth.io,https://summerofcode.withgoogle.com/archive/2020/organizations/5842452507787264/
LibreOffice,LibreOffice is a free and open source office suite.,"
End User Applications
","[' c++', ' python', ' java']","['office suite', ' end-user application', 'desktop application', 'android']",https://wiki.documentfoundation.org/Development/GSoC/Ideas,https://wiki.documentfoundation.org/Website/IRC,https://summerofcode.withgoogle.com/archive/2020/organizations/6094595844210688/
libvirt,virtualization abstraction library,"
Cloud
","['kvm', 'xen', 'hypervisor', 'c', 'python']","['virtualization', 'library']",http://wiki.libvirt.org/page/Google_Summer_of_Code_Ideas,http://libvirt.org/contact.html#irc,https://summerofcode.withgoogle.com/archive/2020/organizations/5067783886340096/
Linkerd,Linkerd is the ultralight service mesh for Kubernetes and beyond,"
Cloud
","['linkerd', 'kubernetes', 'golang', 'rust']","['service mesh', 'cloud infrastructure', 'microservices', 'containers', ' networking']",https://linkerd.io/gsoc/index.html,http://linkerd.slack.com,https://summerofcode.withgoogle.com/archive/2020/organizations/6500210139725824/
Liquid Galaxy project,Liquid Galaxy is a remarkable panoramic system that is tremendously compelling.,"
Graphics / Video / Audio / Virtual Reality
","['python', 'vue', 'html', 'javascript', 'java']","['maps', 'machine learning', 'graphics', 'visualization', 'data visualization']",https://www.liquidgalaxy.eu/2019/12/ideas-page-for-google-summer-of-code.html,https://liquidgalaxy.slack.com/,https://summerofcode.withgoogle.com/archive/2020/organizations/6406567974404096/
lowRISC,Open to the core - collaborative engineering for open source silicon and tools,"
Other
","['systemverilog', 'c++', 'fpga', 'python', 'risc-v']","['open hardware', 'compilers']",https://www.lowrisc.org/docs/gsoc-2020-ideas/,https://lowrisc.zulipchat.com/,https://summerofcode.withgoogle.com/archive/2020/organizations/6088258989064192/
MacPorts,Open Source package manager for macOS.,"
End User Applications
","['tcl', 'c', 'python', 'scripting', 'buildbot']","['package management', 'macos', 'build tools', 'libraries']",https://trac.macports.org/wiki/SummerOfCode,https://www.macports.org/contact.php#IRC,https://summerofcode.withgoogle.com/archive/2020/organizations/4588406077652992/
MariaDB Foundation,One of the most popular databases on the web with many notable users,"
Data and Databases
","['mariadb', 'mysql', 'c', 'c++', 'java']","['databases', 'sql', 'performance', ' distributed systems']",https://mariadb.com/kb/en/mariadb/google-summer-of-code-2020/,https://mariadb.com/kb/en/meta/irc/,https://summerofcode.withgoogle.com/archive/2020/organizations/5950846174494720/
Matrix,"An open network for secure, decentralized communication","
Social / Communications
","['python', 'javascript', 'rust', 'go', ' react']","['encryption', 'realtime communication', 'decentralised', 'team chat', 'chat']",http://matrix-org.github.io/gsoc/#/projects,http://riot.im/app/#/room/#gsoc:matrix.org,https://summerofcode.withgoogle.com/archive/2020/organizations/6400769936326656/
MBDyn,Free general purpose Multibody Dynamics analysis,"
Science and Medicine
","['c++', ' python']","['mechanical engineering', 'aeronautics', 'automotive', 'multibody dynamics', 'scientific computing']",https://public.gitlab.polimi.it/DAER/mbdyn/-/wikis/Google-Summer-of-Code/Project-Ideas,http://lists.mbdyn.org/mailman/listinfo/mbdyn-users,https://summerofcode.withgoogle.com/archive/2020/organizations/4670622791106560/
MDAnalysis,A Python toolkit for analysing molecular dynamics simulations.,"
Science and Medicine
","['python', 'cython', 'numpy', 'c/c++']","['biophysics', 'computational chemistry', 'molecular simulation', 'cheminformatics', 'molecular dynamics']",https://github.com/MDAnalysis/mdanalysis/wiki/Project-Ideas-2020,https://groups.google.com/forum/#!forum/mdnalysis-devel,https://summerofcode.withgoogle.com/archive/2020/organizations/5997649305534464/
MetaBrainz Foundation Inc.,"We curate and publish community maintained data sets, focused on music and books","
Data and Databases
","['python', 'postgres', 'solr', 'perl', 'spark']","['music', 'books', 'metadata', 'community', 'open data']",https://wiki.musicbrainz.org/Development/Summer_of_Code/2020,https://metabrainz.org/contact,https://summerofcode.withgoogle.com/archive/2020/organizations/5387896221073408/
Metasploit,The world’s most used penetration testing framework,"
Security
","['ruby', 'postgresql', 'python', 'c', 'assembly']","['security', 'penetration testing', 'offensive security', 'exploitation']",https://github.com/rapid7/metasploit-framework/wiki/GSoC-2020-Project-Ideas,https://metasploit.com/slack,https://summerofcode.withgoogle.com/archive/2020/organizations/4999193090850816/
MGGG Redistricting Lab,MGGG researches applications in math and computer science for US redistricting,"
End User Applications
","['python', 'javascript', 'gis', 'julia', 'mapping']","['web-interface', 'statistics', 'graph algorithms', 'mapping', 'civic tech']",https://docs.google.com/document/d/145w9ji7tyBrvnMuW4TmFqb4jV6lqVnXr4De4CB-Vmnw/edit?usp=sharing,mailto:mggg.gsoc@gmail.com,https://summerofcode.withgoogle.com/archive/2020/organizations/4721222438354944/
MIT App Inventor,Anyone Can Build Apps That Impact the World,"
Programming Languages and Development Tools
","['javascript', 'java', 'google web toolkit', 'android', 'junit']","['education', 'mobile', 'web', 'apps', 'development']",https://github.com/mit-cml/appinventor-sources/wiki/Google-Summer-of-Code-2020,mailto:appinventor@mit.edu,https://summerofcode.withgoogle.com/archive/2020/organizations/6125092997693440/
Mixxx,DJ Mixing App With Powerful Features For All DJs,"
End User Applications
","['c++', 'qt', ' javascript', 'deep learning']","['music', 'dj', 'streaming', 'music information retrieval']",https://www.mixxx.org/wiki/doku.php/gsoc2020ideas,https://mixxx.zulipchat.com,https://summerofcode.withgoogle.com/archive/2020/organizations/5847122345197568/
mlpack,"mlpack is a fast, flexible machine learning library written in C++.","
Data and Databases
","['c++', ' python', 'templates', 'machine learning', ' deep learning']","['machine learning', 'optimization', 'data science', 'neighbor-search', 'reinforcement learning']",https://github.com/mlpack/mlpack/wiki/SummerOfCodeIdeas,https://www.mlpack.org/community.html#real-time-chat,https://summerofcode.withgoogle.com/archive/2020/organizations/5279502554365952/
Moira,Moira is a realtime alerting system based on Graphite data,"
Programming Languages and Development Tools
","['golang', ' javascript', 'typescript', 'graphite', ' react']","['devops', 'monitoring', 'alerting', 'devtools', 'sre']",https://moira.readthedocs.io/en/latest/gsoc.html,https://moira.readthedocs.io/en/latest/contacts.html,https://summerofcode.withgoogle.com/archive/2020/organizations/5420871000260608/
MoveIt,Moving robots into the future,"
Other
","['c++', 'ros']",['robotics'],https://moveit.ros.org/documentation/contributing/future_projects/,https://answers.ros.org/questions/scope:all/sort:activity-desc/tags:moveit/page:1/,https://summerofcode.withgoogle.com/archive/2020/organizations/5486699158700032/
Mozilla,Keeping the Internet open and accessible to all.,"
Web
","[' javascript', 'rust', 'html5', 'web development', ' python']","['web browser', 'devtools', 'information security', 'open source']",https://github.com/mozilla/GSOC2020/,https://chat.mozilla.org/#/welcome,https://summerofcode.withgoogle.com/archive/2020/organizations/5169365365817344/
MuseScore,MuseScore is music notation software used by millions of musicians worldwide,"
End User Applications
","['c++', 'qt', 'qml', 'cmake']","['music', 'notation software', 'piano', 'guitar']",https://musescore.org/en/handbook/developers-handbook/google-summer-code/google-summer-code-2020-ideas,https://t.me/musescoreeditorchat,https://summerofcode.withgoogle.com/archive/2020/organizations/5017312551239680/
mypy,Mypy is an optional static type checker for Python.,"
Programming Languages and Development Tools
",['python'],"['static code analysis\u200e', 'compiler']",https://github.com/python/mypy/issues/8373,https://gitter.im/python/typing,https://summerofcode.withgoogle.com/archive/2020/organizations/5440234189225984/
MZmine,MZmine is an open-source software for mass-spectrometry data processing.,"
Science and Medicine
","['java', 'javafx']","['mass spectrometry', 'molecular analysis', 'visualization', 'data processing', 'molecular networking']",http://mzmine.github.io/gsoc2020.html,https://mzmine.slack.com,https://summerofcode.withgoogle.com/archive/2020/organizations/6328123651522560/
National Resource for Network Biology (NRNB),Developing open source software to enable network-based biomedical discovery,"
Science and Medicine
","['java', 'javascript', 'python', 'r', 'rest']","['network biology', 'graphics', 'web application', 'scientific computing', 'data science']",https://github.com/nrnb/GoogleSummerOfCode/issues,https://groups.google.com/forum/#!forum/cytoscape-helpdesk,https://summerofcode.withgoogle.com/archive/2020/organizations/4549302816342016/
Neovim,hyperextensible Vim-based text editor,"
Programming Languages and Development Tools
","['c', 'lua', 'rpc']","['editor', 'programming']",https://github.com/neovim/neovim/wiki/GSoC-2020-Ideas,https://gitter.im/neovim/neovim,https://summerofcode.withgoogle.com/archive/2020/organizations/6636241820319744/
Netty,Netty is an asynchronous event-driven network framework,"
Web
","['java', 'jni', 'c']","['nonblocking', 'network', 'async']",https://github.com/netty/netty/wiki/Google-Summer-of-Code-Ideas-2020,https://gitter.im/netty/netty,https://summerofcode.withgoogle.com/archive/2020/organizations/5983819074633728/
NumFOCUS,NumFOCUS promotes open source scientific software.,"
Science and Medicine
","['python', 'c/c++', 'javascript', 'r', 'julia']","['scientific computing', 'graphics', 'data science', 'numerical computing']",https://github.com/numfocus/gsoc/blob/master/2020/ideas-list.md,https://groups.google.com/a/numfocus.org/forum/#!forum/gsoc,https://summerofcode.withgoogle.com/archive/2020/organizations/6692416771325952/
NV Access,Empowering lives through non-visual access to technology,"
Other
","['python', ' c++', ' ui automation', ' iaccessible2', ' win32 api']","['accessibility', ' blindness', ' screen reader', ' braille', ' text to speech']",https://github.com/nvaccess/nvda/wiki/gsoc-2020-ideas-list,https://sourceforge.net/p/nvda/lists/nvda-devel/,https://summerofcode.withgoogle.com/archive/2020/organizations/5653128168341504/
Open Bioinformatics Foundation (OBF),Promoting practice & philosophy of OSS & Open Science in biological research.,"
Science and Medicine
","['python', ' javascript', 'c/c++']","['bioinformatics', 'computational biology']",https://www.open-bio.org/events/gsoc/gsoc-project-ideas/,https://mailman.open-bio.org/mailman/listinfo/gsoc,https://summerofcode.withgoogle.com/archive/2020/organizations/4595548239167488/
Open Chemistry,Advancing Open Source and Open Science for Chemistry,"
Science and Medicine
","['c/c++', ' python', ' javascript', 'opengl', ' html']","['scientific visualization', ' scientific computing', 'computational chemistry', ' data science', 'cheminformatics']",http://wiki.openchemistry.org/GSoC_Ideas_2020,https://openchemistry.slack.com/,https://summerofcode.withgoogle.com/archive/2020/organizations/5796522697949184/
Open Genome Informatics,Association of open access genomics and bioinformatics projects.,"
Science and Medicine
","['neo4j', 'python', ' javascript', ' react', 'r-project']","['computational biology', 'biology', ' genomics', ' bioinformatics', 'data and databases']",http://gmod.org/wiki/GSOC_Project_Ideas_2020,http://irc.lc/freenode/genomeinformatics/,https://summerofcode.withgoogle.com/archive/2020/organizations/5089985813807104/
Open Roberta,Open Roberta® Lab is an online IDE introducing kids to program robots with NEPO®,"
Programming Languages and Development Tools
","['java', ' javascript']","[' education', 'web', 'visual programming', ' robotics']",https://github.com/OpenRoberta/openroberta-lab/wiki/Google-Summer-of-Code-2020,https://github.com/OpenRoberta/openroberta-lab/wiki/Community,https://summerofcode.withgoogle.com/archive/2020/organizations/4541796253696000/
Open Source Robotics Foundation,"Open source software for use in robotics research, education and industry","
Programming Languages and Development Tools
","['ros', 'gazebo', 'c++', 'python']",['robotics'],https://github.com/osrf/osrf_wiki/wiki/GSoC,http://wiki.ros.org/Get%20Involved,https://summerofcode.withgoogle.com/archive/2020/organizations/5551857973329920/
OpenAstronomy,Opening the eyes of research astronomy software to the whole world.,"
Science and Medicine
","['python', 'julia', 'spark', 'numba', ' javascript']","['astronomy', 'solar physics', 'orbital mechanics', 'high energy astrophysics', 'cloud infrastructure']",http://openastronomy.org/gsoc/gsoc2020/,http://openastronomy.org,https://summerofcode.withgoogle.com/archive/2020/organizations/4577601315667968/
OpenCV,https://opencv.org,"
Graphics / Video / Audio / Virtual Reality
","['c/c++', 'python 3', ' javascript', 'cuda']","['computer vision', 'deep learning', 'machine learning', 'robotics', 'graphics']",https://github.com/opencv/opencv/wiki/GSoC_2020#opencv-project-ideas-list,https://answers.opencv.org/questions/,https://summerofcode.withgoogle.com/archive/2020/organizations/6410072298618880/
OpenEMR,OpenEMR is a leader in healthcare open-source software,"
Science and Medicine
","['php', 'mysql', ' javascript', 'docker', ' html']","['medical records', 'health', 'cloud', 'medicine', 'medical practice management solution']",https://www.open-emr.org/summer-of-code/,https://www.open-emr.org/chat/,https://summerofcode.withgoogle.com/archive/2020/organizations/6277255937916928/
OpenHMD,Multi-Platform Open Source driver for AR/VR/XR devices with stable ABI.,"
Graphics / Video / Audio / Virtual Reality
","['c99', 'opengl', 'vulkan', 'opencv', 'libusb']","['virtual reality', 'xr', 'drivers', 'reverse engineering', 'computer vision']",https://github.com/OpenHMD/OpenHMD/wiki/GSOC-Idea's-(2020),http://www.openhmd.net/index.php/contact/,https://summerofcode.withgoogle.com/archive/2020/organizations/6405402461208576/
OpenMined,Answer questions using data you cannot see.,"
Other
","['deep learning', 'federated learning', 'homomorphic encryption', 'secure multi-party computation', 'differential privacy']","['privacy', 'artificial intelligence']",https://docs.google.com/document/d/1OA8277RB9ZN8u7Wgn6NqZK7tzixnZbSlkfulyqoo2G4/edit?usp=sharing,http://slack.openmined.org,https://summerofcode.withgoogle.com/archive/2020/organizations/5934410743939072/
OpenMRS,Write code. Save lives.,"
Science and Medicine
","[' java', ' javascript', 'spring', 'mysql', ' android']","['science and medicine', 'open source medical records', ' developing countries']",https://wiki.openmrs.org/display/RES/Summer+Of+Code+2020,https://wiki.openmrs.org/display/IRC/Home,https://summerofcode.withgoogle.com/archive/2020/organizations/6119294959616000/
OpenRefine,"a free, open source power tool for working with messy data and improving it","
Data and Databases
","[' java', ' javascript']","['real-time', 'data visualization', ' data integration', 'web application']",https://github.com/OpenRefine/OpenRefine/wiki/GSoC-2020%C2%A0Ideas,https://gitter.im/OpenRefine/OpenRefine,https://summerofcode.withgoogle.com/archive/2020/organizations/6727913602285568/
OpenStreetMap,Creating and distributing free geographic data for the world.,"
Data and Databases
","['javascript', 'java', ' python', 'sql', 'docker']","['maps', 'open data', 'crowdsourcing', 'gis']",https://wiki.openstreetmap.org/wiki/Google_Summer_of_Code/2020/Project_ideas,https://wiki.openstreetmap.org/wiki/IRC,https://summerofcode.withgoogle.com/archive/2020/organizations/5531645890789376/
openSUSE Project,openSUSE is a worldwide Free and Open Source Software community and project.,"
Operating Systems
","['linux', ' python', 'perl', 'rpm', ' javascript']","['tools', 'operating systems', 'software quality', 'build tools', 'containers']",https://101.opensuse.org/,https://en.opensuse.org/openSUSE:IRC_list,https://summerofcode.withgoogle.com/archive/2020/organizations/5703501222510592/
OpenWISP,A Hackable Network Management System for the 21st Century,"
Web
","['python', 'django', 'openwrt', 'javascript', 'lua']","['iot', ' networking', 'network visualization', 'wireless networks', 'network automation']",http://openwisp.org/gsoc/ideas-2020.html,https://gitter.im/openwisp/general,https://summerofcode.withgoogle.com/archive/2020/organizations/4717183558483968/
Oppia Foundation,Oppia is used for collaboratively building interactive and intelligent tutors.,"
Web
","['angular', ' python', ' css', 'kotlin', 'webpack']","['education', ' web', ' interactive', ' tools', ' community']",https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2020#oppias-project-ideas-list,https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2020#communication,https://summerofcode.withgoogle.com/archive/2020/organizations/4686040649957376/
Orcasound,Humans & machines listening together to save the whales.,"
Science and Medicine
","['elixir', ' react', 'javascript', ' python', 'raspberry pi']","['real-time', 'audio', 'citizen science', 'machine learning', 'web application']",https://docs.google.com/document/d/1Et_JYVS65GflgnbK3JNABPJO04MqMsKft3zcFHGaBoc,https://join.slack.com/t/orcasound/shared_invite/enQtODkwMzk3MjkwOTYxLTE2Mzc5NmFmNzNiM2ExYzBjMWMwMzgxMmQyMGQ0NTc1ZmE5ZTAzMWU1ZjM3OTdiOTAxYTZiYWI2YTE1YzhhZDU,https://summerofcode.withgoogle.com/archive/2020/organizations/6216078121762816/
OSGeo,The Open Source Geospatial Foundation,"
Other
","['c/c++', ' python', 'sql', 'open source databases', ' java']","['gis', 'geolocation', ' mapping', ' open science', 'citizen science']",https://wiki.osgeo.org/wiki/Google_Summer_of_Code_2020_Ideas,https://wiki.osgeo.org/wiki/Google_Summer_of_Code_Recommendations_for_Students#How_to_get_in_contact_via_IRC,https://summerofcode.withgoogle.com/archive/2020/organizations/5355444958134272/
OWASP Foundation,"OWASP, The Open Web Application Security Project","
Security
","['python', 'javascript', '.net', 'node.js']","['application security', 'web application security', 'information security', 'cyber security']",https://owasp.org/www-community/initiatives/gsoc/gsoc2020ideas,https://owasp.slack.com/messages/CFJLZNFN1,https://summerofcode.withgoogle.com/archive/2020/organizations/5260035782868992/
PEcAn Project,"Ecosystem science, policy, and management informed by the best data and models","
Science and Medicine
","['r', ' python', 'docker', 'postgresql', 'kubernetes']","['ecosystem models', 'scientific visualization', 'ecological forecasting', 'data science', 'climate science']",https://pecanproject.github.io/gsoc_ideas.html,https://join.slack.com/t/pecanproject/shared_invite/enQtMzkyODUyMjQyNTgzLWEzOTM1ZjhmYWUxNzYwYzkxMWVlODAyZWQwYjliYzA0MDA0MjE4YmMyOTFhMjYyMjYzN2FjODE4N2Y4YWFhZmQ,https://summerofcode.withgoogle.com/archive/2020/organizations/4860868635918336/
Percona,Unbiased open source database experts.,"
Data and Databases
","[' javascript', 'shell script', 'golang', 'prometheus', 'grafana']","['data visualization', 'automation', 'load testing', 'alerts', 'testing']",https://www.percona.com/googlesummerofcode2020#ideas,https://www.percona.com/googlesummerofcode2020,https://summerofcode.withgoogle.com/archive/2020/organizations/5002697415065600/
Performance Co-Pilot,System-level performance analysis toolkit,"
Operating Systems
","['c', 'redis', 'grafana', 'rest', 'libuv']","['performance', 'analysis', 'distributed', 'timeseries', 'lightweight']",https://pcp.io/gsoc/2020/ideas.html,https://pcp.io/community.html,https://summerofcode.withgoogle.com/archive/2020/organizations/5233572744527872/
Pitivi,Allowing everyone on the planet to express themselves through filmmaking,"
Graphics / Video / Audio / Virtual Reality
","['gtk', ' gstreamer', ' c', 'python 3']","['filmmaking', ' video editing', ' video processing']",http://developer.pitivi.org/GSoC_Ideas.html,http://www.pitivi.org/?go=contact,https://summerofcode.withgoogle.com/archive/2020/organizations/6385935689711616/
Point Cloud Library,An open project for 2D/3D image and point cloud processing.,"
Graphics / Video / Audio / Virtual Reality
","['cpp', 'cmake', 'devops']","['3d computer vision', ' robotics', 'perception']",http://github.com/PointCloudLibrary/pcl/wiki/PCL-GSoC-Ideas,https://discord.gg/gvcqHTW,https://summerofcode.withgoogle.com/archive/2020/organizations/6128597321908224/
PostgreSQL,PostgreSQL is the world's most advanced Open Source database!,"
Data and Databases
","['postgresql', 'postgres', 'sql', 'c', 'perl']","['data', 'database', 'rdbms', 'sql', 'data management']",https://wiki.postgresql.org/wiki/GSoC_2020,https://www.postgresql.org/community/irc/,https://summerofcode.withgoogle.com/archive/2020/organizations/6566134096068608/
Postman,The Collaboration Platform for API Development,"
Programming Languages and Development Tools
","['node.js', ' javascript']","['api management', ' developer tools', 'api', 'programmer productivity']",https://github.com/postmanlabs/gsoc/blob/master/2020/IDEAS.md,https://github.com/postmanlabs/gsoc/blob/master/README.md,https://summerofcode.withgoogle.com/archive/2020/organizations/5654790253576192/
Processing Foundation,Our goal is to empower people of all backgrounds to learn how to program.,"
Programming Languages and Development Tools
","[' python', ' android', ' opengl', ' java', ' javascript']","['creative coding', 'graphics', 'web', ' education', 'design']",https://github.com/processing/processing/wiki/Project-List,http://pf-gsoc.slack.com,https://summerofcode.withgoogle.com/archive/2020/organizations/5988762313555968/
Purr Data,realtime audio/video visual programming language,"
Graphics / Video / Audio / Virtual Reality
","['html5', ' javascript', 'opengl', 'svg', 'c/c++']","['real-time', 'audio', '2d/3d graphics', 'visual programming', 'music']",https://git.purrdata.net/jwilkes/summer-of-code-ideas-list,http://disis.music.vt.edu/cgi-bin/mailman/listinfo/l2ork-dev,https://summerofcode.withgoogle.com/archive/2020/organizations/5158498192588800/
Python Software Foundation,Python is a programming language used by software developers and scientists.,"
Programming Languages and Development Tools
",['python'],"['security', 'machine learning', 'ui design', 'science']",https://python-gsoc.org/,https://python-gsoc.org/index.html#contact,https://summerofcode.withgoogle.com/archive/2020/organizations/6706162411503616/
QEMU,Open source machine emulator and virtualizer,"
Cloud
","['linux', 'kvm', 'c', 'virtualization', 'rust']","['emulator', 'hypervisor', 'lowlevel', 'code generation', 'compiler']",https://wiki.qemu.org/Google_Summer_of_Code_2020,https://webchat.oftc.net/?nick=&amp;channels=%23qemu-gsoc&amp;uio=d4,https://summerofcode.withgoogle.com/archive/2020/organizations/6231608723505152/
Qubes OS,A reasonably security operating system,"
Operating Systems
","['c', 'python', 'xen', 'shell', 'linux']","['virtualization', 'operating systems', 'security', 'privacy']",https://www.qubes-os.org/gsoc/,https://www.qubes-os.org/support/#qubes-devel,https://summerofcode.withgoogle.com/archive/2020/organizations/4924517870206976/
R Project for Statistical Computing,R is a free software environment for statistical computing and graphics,"
Programming Languages and Development Tools
","['r-project', 'c', 'c++', 'fortran', ' javascript']","['data science', 'data visualization', 'statistics', 'graphics', 'machine learning']",https://github.com/rstats-gsoc/gsoc2020/wiki/table-of-proposed-coding-projects,https://join.slack.com/t/rstats-gsoc/shared_invite/enQtOTU1ODg1MzY2Nzc0LTU1ZDc0NjA3MGIyZWQ4MGViMmQzOWUxYjY3ZDc0MDJlYTg0YmRiY2NmYjUzYTA0YjExMzMzNjYxMWRhMDgxNjI,https://summerofcode.withgoogle.com/archive/2020/organizations/4761521042751488/
Radare,Radare2 - Reverse Engineering Framework and Toolset,"
Security
","['c', 'c++', 'python', 'go', 'qt']","['reverse engineering', 'disassembly', 'debugging', 'program analysis']",https://radare.org/gsoc/2020/ideas.html,https://radare.org/r/me.html,https://summerofcode.withgoogle.com/archive/2020/organizations/6102444192301056/
ReactOS,Open your windows to freedom!,"
Operating Systems
","['c', 'c++', 'win32', 'nt']","['operating systems', 'drivers', 'kernel', 'windows', 'applications']",https://reactos.org/wiki/Google_Summer_of_Code_2020_Ideas,https://chat.reactos.org,https://summerofcode.withgoogle.com/archive/2020/organizations/5352970822090752/
Red Hen Lab,Research on Multimodal Communication,"
Science and Medicine
","['nlp', 'asr', 'opencv', 'machine learning', 'data science']","['multimedia', 'data science', 'communication', 'big data', 'cognitive science']",https://sites.google.com/site/distributedlittleredhen/summer-of-code/gsoc-2020-ideas-page,mailto:redhenlab@gmail.com,https://summerofcode.withgoogle.com/archive/2020/organizations/6243181680656384/
